證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外資買賣超,外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超,自營商買賣超,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),法人合計買賣超
088354,欣興群益52購03,0,0,0.0,0,0,0,0,0,0.0,-187.0,0,0,0,3000,190000,-187000,-187.0
073396,宏達電元富51購02,0,0,0.0,0,0,0,0,0,0.0,-187.0,0,0,0,15000,202000,-187000,-187.0
06113U,華邦電群益53售17,0,0,0.0,0,0,0,0,0,0.0,-187.0,0,0,0,67000,254000,-187000,-187.0
035463,富世達統一5B購02,0,0,0.0,0,0,0,0,0,0.0,-187.0,0,0,0,87000,274000,-187000,-187.0
070693,晟銘電統一52購04,0,0,0.0,0,0,0,0,0,0.0,-188.0,0,0,0,10000,198000,-188000,-188.0
2478,大毅,478000,666000,-188.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,-188.0
038104,聯鈞元大56購02,0,0,0.0,0,0,0,0,0,0.0,-188.0,0,0,0,22000,210000,-188000,-188.0
033291,智原元大53購01,0,0,0.0,0,0,0,0,0,0.0,-188.0,0,0,0,2000,190000,-188000,-188.0
1582,信錦,67000,255000,-188.0,0,0,0,0,0,0.0,-0.271,0,2,-2,9,278,-269,-188.271
1524,耿鼎,50000,238000,-188.0,0,0,0,0,0,0.0,-1.0,0,1000,-1000,0,0,0,-189.0
038336,南電中信59購01,0,0,0.0,0,0,0,0,0,0.0,-189.0,0,0,0,0,189000,-189000,-189.0
089815,創意元大51購15,0,0,0.0,0,0,0,0,0,0.0,-189.0,0,0,0,161000,350000,-189000,-189.0
088872,欣興元大51購13,0,0,0.0,0,0,0,0,0,0.0,-189.0,0,0,0,1000,190000,-189000,-189.0
083137,世紀鋼元大55購01,0,0,0.0,0,0,0,0,0,0.0,-189.0,0,0,0,0,189000,-189000,-189.0
033619,智原兆豐54購02,0,0,0.0,0,0,0,0,0,0.0,-189.0,0,0,0,39000,228000,-189000,-189.0
032614,京元電元大54購07,0,0,0.0,0,0,0,0,0,0.0,-190.0,0,0,0,34000,224000,-190000,-190.0
036803,迅得元大54購07,0,0,0.0,0,0,0,0,0,0.0,-190.0,0,0,0,15000,205000,-190000,-190.0
03233U,台積電富邦55售03,0,0,0.0,0,0,0,0,0,0.0,-190.0,0,0,0,0,190000,-190000,-190.0
030571,華通統一58購02,0,0,0.0,0,0,0,0,0,0.0,-190.0,0,0,0,25000,215000,-190000,-190.0
03054U,台積電永豐55售02,0,0,0.0,0,0,0,0,0,0.0,-190.0,0,0,0,0,190000,-190000,-190.0
084308,貿聯元大54購06,0,0,0.0,0,0,0,0,0,0.0,-190.0,0,0,0,12000,202000,-190000,-190.0
037315,力成元大54購03,0,0,0.0,0,0,0,0,0,0.0,-190.0,0,0,0,10000,200000,-190000,-190.0
079747,台積電中信53購01,0,0,0.0,0,0,0,0,0,0.0,-190.0,0,0,0,20000,210000,-190000,-190.0
037300,晶豪科元大54購04,0,0,0.0,0,0,0,0,0,0.0,-191.0,0,0,0,11000,202000,-191000,-191.0
087196,景碩統一57購02,0,0,0.0,0,0,0,0,0,0.0,-191.0,0,0,0,58000,249000,-191000,-191.0
032248,晟銘電富邦55購01,0,0,0.0,0,0,0,0,0,0.0,-191.0,0,0,0,0,191000,-191000,-191.0
05365U,宏達電國票53售03,0,0,0.0,0,0,0,0,0,0.0,-191.0,0,0,0,40000,231000,-191000,-191.0
085344,大立光凱基51購06,0,0,0.0,0,0,0,0,0,0.0,-192.0,0,0,0,0,192000,-192000,-192.0
033575,欣興統一58購02,0,0,0.0,0,0,0,0,0,0.0,-192.0,0,0,0,8000,200000,-192000,-192.0
030212,欣興元大56購03,0,0,0.0,0,0,0,0,0,0.0,-192.0,0,0,0,18000,210000,-192000,-192.0
031386,長榮太永豐52購02,0,0,0.0,0,0,0,0,0,0.0,-192.0,0,0,0,0,192000,-192000,-192.0
037908,龍德船元大53購07,0,0,0.0,0,0,0,0,0,0.0,-192.0,0,0,0,0,192000,-192000,-192.0
035765,鈺邦統一58購03,0,0,0.0,0,0,0,0,0,0.0,-192.0,0,0,0,17000,209000,-192000,-192.0
089809,欣興元大53購04,0,0,0.0,0,0,0,0,0,0.0,-193.0,0,0,0,0,193000,-193000,-193.0
04501U,電子類國票51售04,0,0,0.0,0,0,0,0,0,0.0,-193.0,0,0,0,410000,603000,-193000,-193.0
087528,貿聯富邦53購01,0,0,0.0,0,0,0,0,0,0.0,-193.0,0,0,0,9000,202000,-193000,-193.0
085538,元石油元大4C購02,0,0,0.0,0,0,0,0,0,0.0,-193.0,0,0,0,0,193000,-193000,-193.0
035233,群創富邦53購02,0,0,0.0,0,0,0,0,0,0.0,-193.0,0,0,0,10000,203000,-193000,-193.0
034895,龍德船元大54購01,0,0,0.0,0,0,0,0,0,0.0,-194.0,0,0,0,0,194000,-194000,-194.0
084750,南亞科中信51購01,0,0,0.0,0,0,0,0,0,0.0,-194.0,0,0,0,24000,218000,-194000,-194.0
088725,大立光元大54購01,0,0,0.0,0,0,0,0,0,0.0,-194.0,0,0,0,0,194000,-194000,-194.0
088756,技嘉統一53購03,0,0,0.0,0,0,0,0,0,0.0,-195.0,0,0,0,460000,655000,-195000,-195.0
045283,台積電統一4C購05,0,0,0.0,0,0,0,0,0,0.0,-195.0,0,0,0,275000,470000,-195000,-195.0
044905,鴻海統一57購03,0,0,0.0,0,0,0,0,0,0.0,-195.0,0,0,0,0,195000,-195000,-195.0
032566,智邦國票5A購01,0,0,0.0,0,0,0,0,0,0.0,-195.0,0,0,0,228000,423000,-195000,-195.0
033182,佳必琪元大53購04,0,0,0.0,0,0,0,0,0,0.0,-195.0,0,0,0,126000,321000,-195000,-195.0
034989,緯穎群益53購08,0,0,0.0,0,0,0,0,0,0.0,-195.0,0,0,0,17000,212000,-195000,-195.0
050691,龍德船元富55購01,0,0,0.0,0,0,0,0,0,0.0,-195.0,0,0,0,13000,208000,-195000,-195.0
036493,元黃金凱基59購01,0,0,0.0,0,0,0,0,0,0.0,-195.0,0,0,0,25000,220000,-195000,-195.0
030052,南電群益53購05,0,0,0.0,0,0,0,0,0,0.0,-196.0,0,0,0,95000,291000,-196000,-196.0
037722,欣興元富56購02,0,0,0.0,0,0,0,0,0,0.0,-196.0,0,0,0,47000,243000,-196000,-196.0
088724,大立光元大51購14,0,0,0.0,0,0,0,0,0,0.0,-196.0,0,0,0,65000,261000,-196000,-196.0
038116,昇陽半元大55購02,0,0,0.0,0,0,0,0,0,0.0,-197.0,0,0,0,0,197000,-197000,-197.0
037837,台達電凱基53購10,0,0,0.0,0,0,0,0,0,0.0,-197.0,0,0,0,41000,238000,-197000,-197.0
030931,嘉澤國票58購01,0,0,0.0,0,0,0,0,0,0.0,-197.0,0,0,0,3000,200000,-197000,-197.0
082741,亞泥中信4C購01,0,0,0.0,0,0,0,0,0,0.0,-198.0,0,0,0,0,198000,-198000,-198.0
082766,長華凱基4C購01,0,0,0.0,0,0,0,0,0,0.0,-198.0,0,0,0,0,198000,-198000,-198.0
03504U,仁寶元富4C售01,0,0,0.0,0,0,0,0,0,0.0,-198.0,0,0,0,13000,211000,-198000,-198.0
037285,SGBR2X元大55購01,0,0,0.0,0,0,0,0,0,0.0,-198.0,0,0,0,0,198000,-198000,-198.0
035856,富世達元大55購01,0,0,0.0,0,0,0,0,0,0.0,-198.0,0,0,0,110000,308000,-198000,-198.0
034432,智邦元大53購05,0,0,0.0,0,0,0,0,0,0.0,-198.0,0,0,0,114000,312000,-198000,-198.0
037916,華泰富邦53購01,0,0,0.0,0,0,0,0,0,0.0,-199.0,0,0,0,5000,204000,-199000,-199.0
030362,台積電元大54購19,0,0,0.0,0,0,0,0,0,0.0,-199.0,0,0,0,32000,231000,-199000,-199.0
085225,南亞科元大55購03,0,0,0.0,0,0,0,0,0,0.0,-199.0,0,0,0,52000,251000,-199000,-199.0
04771U,台灣50中信53售02,0,0,0.0,0,0,0,0,0,0.0,-200.0,0,0,0,0,200000,-200000,-200.0
085586,大立光群益4C購06,0,0,0.0,0,0,0,0,0,0.0,-200.0,0,0,0,10000,210000,-200000,-200.0
03678U,電子類群益4C售03,0,0,0.0,0,0,0,0,0,0.0,-200.0,0,0,0,0,200000,-200000,-200.0
037113,富邦金凱基54購01,0,0,0.0,0,0,0,0,0,0.0,-200.0,0,0,0,0,200000,-200000,-200.0
03214U,聯發科國票4C售01,0,0,0.0,0,0,0,0,0,0.0,-200.0,0,0,0,0,200000,-200000,-200.0
054306,大銀統一4C購02,0,0,0.0,0,0,0,0,0,0.0,-200.0,0,0,0,0,200000,-200000,-200.0
065824,大亞統一51購01,0,0,0.0,0,0,0,0,0,0.0,-200.0,0,0,0,0,200000,-200000,-200.0
034624,漢唐群益55購01,0,0,0.0,0,0,0,0,0,0.0,-200.0,0,0,0,0,200000,-200000,-200.0
036305,上品中信53購01,0,0,0.0,0,0,0,0,0,0.0,-200.0,0,0,0,0,200000,-200000,-200.0
084442,SGBR2X元大53購01,0,0,0.0,0,0,0,0,0,0.0,-200.0,0,0,0,0,200000,-200000,-200.0
084456,台積電元大51購44,0,0,0.0,0,0,0,0,0,0.0,-200.0,0,0,0,0,200000,-200000,-200.0
081189,南亞科永豐51購02,0,0,0.0,0,0,0,0,0,0.0,-200.0,0,0,0,0,200000,-200000,-200.0
082448,川湖元大4C購01,0,0,0.0,0,0,0,0,0,0.0,-200.0,0,0,0,0,200000,-200000,-200.0
033111,德律群益52購05,0,0,0.0,0,0,0,0,0,0.0,-200.0,0,0,0,0,200000,-200000,-200.0
07303P,華新統一4C售02,0,0,0.0,0,0,0,0,0,0.0,-200.0,0,0,0,0,200000,-200000,-200.0
088574,奇鋐統一56購02,0,0,0.0,0,0,0,0,0,0.0,-200.0,0,0,0,232000,432000,-200000,-200.0
07067P,世芯永豐4C售05,0,0,0.0,0,0,0,0,0,0.0,-200.0,0,0,0,0,200000,-200000,-200.0
069925,材料元大52購01,0,0,0.0,0,0,0,0,0,0.0,-200.0,0,0,0,0,200000,-200000,-200.0
071268,世芯凱基51購02,0,0,0.0,0,0,0,0,0,0.0,-200.0,0,0,0,0,200000,-200000,-200.0
2023,燁輝,279000,483000,-204.0,0,0,0,0,0,0.0,4.0,4000,0,4000,0,0,0,-200.0
2387,精元,92000,292000,-200.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,-200.0
089892,T50反1國泰53購02,0,0,0.0,0,0,0,0,0,0.0,-200.0,0,0,0,0,200000,-200000,-200.0
079447,群創元大4B購03,0,0,0.0,0,0,0,0,0,0.0,-200.0,0,0,0,0,200000,-200000,-200.0
088977,貿聯富邦51購01,0,0,0.0,0,0,0,0,0,0.0,-201.0,0,0,0,0,201000,-201000,-201.0
082258,欣興兆豐55購01,0,0,0.0,0,0,0,0,0,0.0,-201.0,0,0,0,14000,215000,-201000,-201.0
05296U,緯穎群益54售10,0,0,0.0,0,0,0,0,0,0.0,-201.0,0,0,0,7000,208000,-201000,-201.0
033772,華通元大53購05,0,0,0.0,0,0,0,0,0,0.0,-201.0,0,0,0,46000,247000,-201000,-201.0
032097,南電凱基58購02,0,0,0.0,0,0,0,0,0,0.0,-202.0,0,0,0,0,202000,-202000,-202.0
030758,景碩統一57購04,0,0,0.0,0,0,0,0,0,0.0,-202.0,0,0,0,0,202000,-202000,-202.0
033305,迅得元大54購03,0,0,0.0,0,0,0,0,0,0.0,-202.0,0,0,0,18000,220000,-202000,-202.0
034659,長榮太中信53購01,0,0,0.0,0,0,0,0,0,0.0,-202.0,0,0,0,0,202000,-202000,-202.0
071316,美時統一52購01,0,0,0.0,0,0,0,0,0,0.0,-202.0,0,0,0,0,202000,-202000,-202.0
080590,緯創元大4C購04,0,0,0.0,0,0,0,0,0,0.0,-202.0,0,0,0,0,202000,-202000,-202.0
2010,春源,89000,311000,-222.0,0,0,0,0,0,0.0,19.0,19000,0,19000,0,0,0,-203.0
071723,華泰統一52購01,0,0,0.0,0,0,0,0,0,0.0,-203.0,0,0,0,104000,307000,-203000,-203.0
072966,台積電元大59購01,0,0,0.0,0,0,0,0,0,0.0,-203.0,0,0,0,72000,275000,-203000,-203.0
076314,AES統一56購01,0,0,0.0,0,0,0,0,0,0.0,-203.0,0,0,0,0,203000,-203000,-203.0
034232,聯電元大53購02,0,0,0.0,0,0,0,0,0,0.0,-203.0,0,0,0,0,203000,-203000,-203.0
034785,群創元大54購05,0,0,0.0,0,0,0,0,0,0.0,-203.0,0,0,0,164000,367000,-203000,-203.0
06088U,台灣50元富53售20,0,0,0.0,0,0,0,0,0,0.0,-203.0,0,0,0,115000,318000,-203000,-203.0
031976,世芯元大54購13,0,0,0.0,0,0,0,0,0,0.0,-203.0,0,0,0,0,203000,-203000,-203.0
03031U,鴻海統一53售14,0,0,0.0,0,0,0,0,0,0.0,-204.0,0,0,0,0,204000,-204000,-204.0
04922U,T50正2元大52售04,0,0,0.0,0,0,0,0,0,0.0,-204.0,0,0,0,0,204000,-204000,-204.0
035161,長榮太元大54購04,0,0,0.0,0,0,0,0,0,0.0,-204.0,0,0,0,0,204000,-204000,-204.0
031033,富世達元大56購02,0,0,0.0,0,0,0,0,0,0.0,-204.0,0,0,0,38000,242000,-204000,-204.0
033366,緯穎兆豐52購01,0,0,0.0,0,0,0,0,0,0.0,-204.0,0,0,0,96000,300000,-204000,-204.0
071030,群創統一52購03,0,0,0.0,0,0,0,0,0,0.0,-204.0,0,0,0,3000,207000,-204000,-204.0
087682,欣興統一57購03,0,0,0.0,0,0,0,0,0,0.0,-204.0,0,0,0,82000,286000,-204000,-204.0
079255,長榮凱基51購06,0,0,0.0,0,0,0,0,0,0.0,-204.0,0,0,0,140000,344000,-204000,-204.0
038130,國巨群益55購02,0,0,0.0,0,0,0,0,0,0.0,-205.0,0,0,0,0,205000,-205000,-205.0
046158,技嘉統一52購01,0,0,0.0,0,0,0,0,0,0.0,-205.0,0,0,0,0,205000,-205000,-205.0
04465U,南電元富51售04,100000,0,100.0,0,0,0,0,0,0.0,-305.0,0,0,0,60000,365000,-305000,-205.0
034130,南電元富53購03,0,0,0.0,0,0,0,0,0,0.0,-205.0,0,0,0,40000,245000,-205000,-205.0
030833,台積電元大52購14,0,0,0.0,0,0,0,0,0,0.0,-205.0,0,0,0,99000,304000,-205000,-205.0
031477,鴻海元大52購15,0,0,0.0,0,0,0,0,0,0.0,-206.0,0,0,0,102000,308000,-206000,-206.0
2405,輔信,366000,566000,-200.0,0,0,0,0,0,0.0,-6.0,0,0,0,0,6000,-6000,-206.0
088165,智原元大51購13,0,0,0.0,0,0,0,0,0,0.0,-206.0,0,0,0,100000,306000,-206000,-206.0
2104,國際中橡,232000,438003,-206.003,0,0,0,0,0,0.0,-0.004,0,4,-4,0,0,0,-206.007
036270,臻鼎元大54購12,0,0,0.0,0,0,0,0,0,0.0,-207.0,0,0,0,20000,227000,-207000,-207.0
031512,富世達元大58購02,0,0,0.0,0,0,0,0,0,0.0,-207.0,0,0,0,5000,212000,-207000,-207.0
032192,世芯凱基53購08,0,0,0.0,0,0,0,0,0,0.0,-207.0,0,0,0,16000,223000,-207000,-207.0
035165,大立光元大54購09,0,0,0.0,0,0,0,0,0,0.0,-207.0,0,0,0,64000,271000,-207000,-207.0
031990,富世達元大54購06,0,0,0.0,0,0,0,0,0,0.0,-208.0,0,0,0,390000,598000,-208000,-208.0
034283,昇貿群益58購01,0,0,0.0,0,0,0,0,0,0.0,-208.0,0,0,0,205000,413000,-208000,-208.0
081707,世芯中信4C購03,0,0,0.0,0,0,0,0,0,0.0,-208.0,0,0,0,7000,215000,-208000,-208.0
032954,臻鼎統一56購02,0,0,0.0,0,0,0,0,0,0.0,-208.0,0,0,0,0,208000,-208000,-208.0
2014,中鴻,309000,464000,-155.0,0,0,0,0,0,0.0,-53.663,1000,29297,-28297,1000,26366,-25366,-208.663
038060,華邦電凱基57購02,0,0,0.0,0,0,0,0,0,0.0,-209.0,0,0,0,0,209000,-209000,-209.0
04177U,臺股指元大52售09,0,0,0.0,0,0,0,0,0,0.0,-209.0,0,0,0,0,209000,-209000,-209.0
037966,華邦電群益53購14,0,0,0.0,0,0,0,0,0,0.0,-209.0,0,0,0,12000,221000,-209000,-209.0
032034,矽力群益54購02,0,0,0.0,0,0,0,0,0,0.0,-209.0,0,0,0,0,209000,-209000,-209.0
085778,大立光兆豐53購01,0,0,0.0,0,0,0,0,0,0.0,-209.0,0,0,0,31000,240000,-209000,-209.0
087384,奇鋐元大51購20,0,0,0.0,0,0,0,0,0,0.0,-209.0,0,0,0,51000,260000,-209000,-209.0
3030,德律,1109000,1150000,-41.0,0,0,0,0,65000,-65.0,-103.982,7000,98759,-91759,38000,50223,-12223,-209.982
080960,技嘉元富52購01,0,0,0.0,0,0,0,0,0,0.0,-210.0,0,0,0,3000,213000,-210000,-210.0
038193,波力國票53購02,0,0,0.0,0,0,0,0,0,0.0,-210.0,0,0,0,0,210000,-210000,-210.0
079016,祥碩元富4B購01,0,0,0.0,0,0,0,0,0,0.0,-210.0,0,0,0,0,210000,-210000,-210.0
087809,華擎群益51購01,0,0,0.0,0,0,0,0,0,0.0,-210.0,0,0,0,9000,219000,-210000,-210.0
070488,順德統一52購01,0,0,0.0,0,0,0,0,0,0.0,-210.0,0,0,0,0,210000,-210000,-210.0
037492,力積電元富53購04,0,0,0.0,0,0,0,0,0,0.0,-210.0,0,0,0,32000,242000,-210000,-210.0
05626U,鈺邦元富53售06,0,0,0.0,0,0,0,0,0,0.0,-210.0,0,0,0,0,210000,-210000,-210.0
056015,玉晶光統一4A購01,0,0,0.0,0,0,0,0,0,0.0,-211.0,0,0,0,0,211000,-211000,-211.0
06092U,華邦電國票54售11,0,0,0.0,0,0,0,0,0,0.0,-211.0,0,0,0,23000,234000,-211000,-211.0
030009,jpp凱基51購01,0,0,0.0,0,0,0,0,0,0.0,-211.0,0,0,0,55000,266000,-211000,-211.0
035226,華通富邦53購02,0,0,0.0,0,0,0,0,0,0.0,-211.0,0,0,0,0,211000,-211000,-211.0
2820,華票,83000,379000,-296.0,0,0,0,33000,0,33.0,52.0,52000,0,52000,0,0,0,-211.0
5521,工信,164000,383000,-219.0,0,0,0,0,0,0.0,8.0,8000,0,8000,0,0,0,-211.0
084023,融程電統一54購02,0,0,0.0,0,0,0,0,0,0.0,-211.0,0,0,0,0,211000,-211000,-211.0
6695,芯鼎,138000,349000,-211.0,0,0,0,0,0,0.0,-0.094,2000,2094,-94,0,0,0,-211.094
037784,群創元大54購12,0,0,0.0,0,0,0,0,0,0.0,-212.0,0,0,0,141000,353000,-212000,-212.0
1714,和桐,195000,407000,-212.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,-212.0
086256,晟銘電元富57購01,0,0,0.0,0,0,0,0,0,0.0,-212.0,0,0,0,0,212000,-212000,-212.0
030973,聯發科凱基52購09,0,0,0.0,0,0,0,0,0,0.0,-213.0,0,0,0,60000,273000,-213000,-213.0
1218,泰山,37000,254998,-217.998,0,0,0,0,0,0.0,4.0,4000,0,4000,0,0,0,-213.998
089754,全新群益51購01,0,0,0.0,0,0,0,0,0,0.0,-214.0,0,0,0,4000,218000,-214000,-214.0
030957,全新富邦54購01,0,0,0.0,0,0,0,0,0,0.0,-215.0,0,0,0,2000,217000,-215000,-215.0
8473,山林水,27000,239000,-212.0,0,0,0,0,0,0.0,-3.0,0,3000,-3000,0,0,0,-215.0
03602U,台積電統一56售07,0,0,0.0,0,0,0,0,0,0.0,-215.0,0,0,0,0,215000,-215000,-215.0
080992,聯發科元大4C購10,0,0,0.0,0,0,0,0,0,0.0,-215.0,0,0,0,0,215000,-215000,-215.0
084462,聯發科元大4C購14,0,0,0.0,0,0,0,0,0,0.0,-215.0,0,0,0,0,215000,-215000,-215.0
084463,聯發科元大51購27,0,0,0.0,0,0,0,0,0,0.0,-215.0,0,0,0,0,215000,-215000,-215.0
033445,祥碩凱基53購03,0,0,0.0,0,0,0,0,0,0.0,-216.0,0,0,0,145000,361000,-216000,-216.0
035615,達興元大54購06,0,0,0.0,0,0,0,0,0,0.0,-216.0,0,0,0,0,216000,-216000,-216.0
05116U,奇鋐元大52售01,0,0,0.0,0,0,0,0,0,0.0,-216.0,0,0,0,0,216000,-216000,-216.0
031054,長榮太群益53購01,0,0,0.0,0,0,0,0,0,0.0,-216.0,0,0,0,6000,222000,-216000,-216.0
086110,緯穎元大51購14,0,0,0.0,0,0,0,0,0,0.0,-217.0,0,0,0,0,217000,-217000,-217.0
033060,台泥凱基53購02,0,0,0.0,0,0,0,0,0,0.0,-217.0,0,0,0,11000,228000,-217000,-217.0
038740,緯創中信54購01,0,0,0.0,0,0,0,0,0,0.0,-217.0,0,0,0,0,217000,-217000,-217.0
038638,力成凱基54購04,0,0,0.0,0,0,0,0,0,0.0,-217.0,0,0,0,7000,224000,-217000,-217.0
037022,光寶科統一5B購01,0,0,0.0,0,0,0,0,0,0.0,-217.0,0,0,0,0,217000,-217000,-217.0
031292,奇鋐統一68購01,0,0,0.0,0,0,0,0,0,0.0,-217.0,0,0,0,7000,224000,-217000,-217.0
036848,國巨統一5B購02,0,0,0.0,0,0,0,0,0,0.0,-218.0,0,0,0,86000,304000,-218000,-218.0
034744,南電元富53購07,0,0,0.0,0,0,0,0,0,0.0,-218.0,0,0,0,42000,260000,-218000,-218.0
033212,迅得富邦55購01,0,0,0.0,0,0,0,0,0,0.0,-218.0,0,0,0,254000,472000,-218000,-218.0
037581,晶豪科元大54購06,0,0,0.0,0,0,0,0,0,0.0,-218.0,0,0,0,128000,346000,-218000,-218.0
086298,金像電元大51購03,0,0,0.0,0,0,0,0,0,0.0,-218.0,0,0,0,72000,290000,-218000,-218.0
065912,科妍元富51購01,0,0,0.0,0,0,0,0,0,0.0,-218.0,0,0,0,80000,298000,-218000,-218.0
068173,富世達統一62購02,0,0,0.0,0,0,0,0,0,0.0,-218.0,0,0,0,39000,257000,-218000,-218.0
063841,台積電群益5C購04,0,0,0.0,0,0,0,0,0,0.0,-219.0,0,0,0,629000,848000,-219000,-219.0
068403,力積電統一52購02,0,0,0.0,0,0,0,0,0,0.0,-219.0,0,0,0,0,219000,-219000,-219.0
05523U,南電元富53售08,0,0,0.0,0,0,0,0,0,0.0,-219.0,0,0,0,35000,254000,-219000,-219.0
056555,台玻元大4B購01,0,0,0.0,0,0,0,0,0,0.0,-219.0,0,0,0,15000,234000,-219000,-219.0
06126U,臺股指凱基53售26,0,0,0.0,0,0,0,0,0,0.0,-219.0,0,0,0,6000,225000,-219000,-219.0
06041U,美費半國票53售01,0,0,0.0,0,0,0,0,0,0.0,-219.0,0,0,0,0,219000,-219000,-219.0
089570,零壹元大51購02,0,0,0.0,0,0,0,0,0,0.0,-219.0,0,0,0,0,219000,-219000,-219.0
034276,致茂群益53購03,0,0,0.0,0,0,0,0,0,0.0,-219.0,0,0,0,45000,264000,-219000,-219.0
1789,神隆,632000,839002,-207.002,0,0,0,0,0,0.0,-12.979,2000,14979,-12979,0,0,0,-219.981
077581,聯發科元大52購02,0,0,0.0,0,0,0,0,0,0.0,-220.0,0,0,0,0,220000,-220000,-220.0
078819,大立光永豐52購01,0,0,0.0,0,0,0,0,0,0.0,-220.0,0,0,0,0,220000,-220000,-220.0
089793,AES富邦53購02,0,0,0.0,0,0,0,0,0,0.0,-220.0,0,0,0,6000,226000,-220000,-220.0
087963,滬深2X群益53購04,0,0,0.0,0,0,0,0,0,0.0,-220.0,0,0,0,0,220000,-220000,-220.0
082389,景碩統一56購01,0,0,0.0,0,0,0,0,0,0.0,-220.0,0,0,0,101000,321000,-220000,-220.0
032859,台泥富邦53購02,0,0,0.0,0,0,0,0,0,0.0,-220.0,0,0,0,1000,221000,-220000,-220.0
05948U,金像電群益59售01,0,0,0.0,0,0,0,0,0,0.0,-220.0,0,0,0,5000,225000,-220000,-220.0
086409,愛普元富51購01,0,0,0.0,0,0,0,0,0,0.0,-220.0,0,0,0,15000,235000,-220000,-220.0
085167,台泥凱基51購02,0,0,0.0,0,0,0,0,0,0.0,-220.0,0,0,0,0,220000,-220000,-220.0
048785,祥碩統一52購01,0,0,0.0,0,0,0,0,0,0.0,-220.0,0,0,0,0,220000,-220000,-220.0
068166,力積電統一52購01,0,0,0.0,0,0,0,0,0,0.0,-220.0,0,0,0,19000,239000,-220000,-220.0
067142,台積電元大4B購04,0,0,0.0,0,0,0,0,0,0.0,-220.0,0,0,0,10000,230000,-220000,-220.0
087388,景碩元大51購01,0,0,0.0,0,0,0,0,0,0.0,-221.0,0,0,0,31000,252000,-221000,-221.0
05006U,台達電永豐53售02,0,0,0.0,0,0,0,0,0,0.0,-221.0,0,0,0,0,221000,-221000,-221.0
036577,全訊元大54購02,0,0,0.0,0,0,0,0,0,0.0,-221.0,0,0,0,2000,223000,-221000,-221.0
086993,全新統一57購01,0,0,0.0,0,0,0,0,0,0.0,-221.0,0,0,0,3000,224000,-221000,-221.0
3312,弘憶股,158000,379000,-221.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,-221.0
038623,長榮統一56購02,0,0,0.0,0,0,0,0,0,0.0,-221.0,0,0,0,0,221000,-221000,-221.0
089927,台積電永豐67購02,0,0,0.0,0,0,0,0,0,0.0,-221.0,0,0,0,328000,549000,-221000,-221.0
3533,嘉澤,108878,309573,-200.695,0,0,0,0,8108,-8.108,-12.821,2100,2700,-600,16969,29190,-12221,-221.624
045617,昇陽半統一4C購02,0,0,0.0,0,0,0,0,0,0.0,-222.0,0,0,0,164000,386000,-222000,-222.0
084104,晟銘電富邦52購01,0,0,0.0,0,0,0,0,0,0.0,-222.0,0,0,0,8000,230000,-222000,-222.0
038271,達興元大53購06,0,0,0.0,0,0,0,0,0,0.0,-222.0,0,0,0,0,222000,-222000,-222.0
2241,艾姆勒,57000,251000,-194.0,0,0,0,0,0,0.0,-28.0,0,0,0,0,28000,-28000,-222.0
088730,景碩元大51購10,0,0,0.0,0,0,0,0,0,0.0,-222.0,0,0,0,0,222000,-222000,-222.0
037506,亞德客凱基53購01,0,0,0.0,0,0,0,0,0,0.0,-222.0,0,0,0,57000,279000,-222000,-222.0
2597,潤弘,133600,358246,-224.646,0,0,0,3000,0,3.0,-0.57,0,600,-600,30,0,30,-222.216
2912,統一超,655826,811378,-155.552,0,0,0,3000,77000,-74.0,7.242,1000,0,1000,9000,2758,6242,-222.31
9917,中保科,60000,245000,-185.0,0,0,0,0,38000,-38.0,0.0,0,0,0,0,0,0,-223.0
038889,聯發科元大54購21,0,0,0.0,0,0,0,0,0,0.0,-223.0,0,0,0,0,223000,-223000,-223.0
088737,臻鼎元大51購04,0,0,0.0,0,0,0,0,0,0.0,-223.0,0,0,0,0,223000,-223000,-223.0
032224,臻鼎群益52購03,0,0,0.0,0,0,0,0,0,0.0,-223.0,0,0,0,3000,226000,-223000,-223.0
06098U,華邦電凱基55售04,0,0,0.0,0,0,0,0,0,0.0,-223.0,0,0,0,0,223000,-223000,-223.0
00701,國泰股利精選30,44000,32000,12.0,0,0,0,0,0,0.0,-235.835,5000,0,5000,319000,559835,-240835,-223.835
033585,達興統一56購03,0,0,0.0,0,0,0,0,0,0.0,-224.0,0,0,0,14000,238000,-224000,-224.0
083185,南亞科統一56購02,0,0,0.0,0,0,0,0,0,0.0,-224.0,0,0,0,0,224000,-224000,-224.0
088259,南電中信52購02,0,0,0.0,0,0,0,0,0,0.0,-225.0,0,0,0,2000,227000,-225000,-225.0
032356,緯創兆豐58購01,0,0,0.0,0,0,0,0,0,0.0,-225.0,0,0,0,63000,288000,-225000,-225.0
